,grocery_sent,unhealthy_sent,healthy_sent,FIPS,Name_x,State_x,final_sent,Name_y,State_y
2540,-2.0,-2.0,-2.0,40093,Major,OK,tie,Major,OK
2541,-2.0,-2.0,-2.0,40095,Marshall,OK,tie,Marshall,OK
2542,-2.0,-2.0,-2.0,40097,Mayes,OK,tie,Mayes,OK
2543,-2.0,-2.0,-2.0,40099,Murray,OK,tie,Murray,OK
2544,-2.0,-2.0,-2.0,40101,Muskogee,OK,tie,Muskogee,OK
2545,-2.0,-2.0,-2.0,40103,Noble,OK,tie,Noble,OK
2546,-2.0,-2.0,-2.0,40105,Nowata,OK,tie,Nowata,OK
2547,-2.0,-2.0,-2.0,40107,Okfuskee,OK,tie,Okfuskee,OK
2548,-2.0,-2.0,-2.0,40111,Okmulgee,OK,tie,Okmulgee,OK
2549,-2.0,-2.0,-2.0,40113,Osage,OK,tie,Osage,OK
2550,-2.0,-2.0,-2.0,40115,Ottawa,OK,tie,Ottawa,OK
2551,-2.0,-2.0,-2.0,40117,Pawnee,OK,tie,Pawnee,OK
2552,-2.0,-2.0,-2.0,40121,Pittsburg,OK,tie,Pittsburg,OK
2553,-2.0,-2.0,-2.0,40123,Pontotoc,OK,tie,Pontotoc,OK
2554,-2.0,-2.0,-2.0,40125,Pottawatomie,OK,tie,Pottawatomie,OK
2555,-2.0,-2.0,-2.0,40127,Pushmataha,OK,tie,Pushmataha,OK
2556,-2.0,-2.0,-2.0,40129,Roger Mills,OK,tie,Roger Mills,OK
2557,-2.0,-2.0,-2.0,40131,Rogers,OK,tie,Rogers,OK
2558,-2.0,-2.0,-2.0,40133,Seminole,OK,tie,Seminole,OK
2559,-2.0,-2.0,-2.0,40135,Sequoyah,OK,tie,Sequoyah,OK
2560,-2.0,-2.0,-2.0,40137,Stephens,OK,tie,Stephens,OK
2561,-2.0,-2.0,-2.0,40139,Texas,OK,tie,Texas,OK
2562,-2.0,-2.0,-2.0,40141,Tillman,OK,tie,Tillman,OK
2563,-2.0,-2.0,-2.0,40145,Wagoner,OK,tie,Wagoner,OK
2564,-2.0,-2.0,-2.0,40149,Washita,OK,tie,Washita,OK
2565,-2.0,-2.0,-2.0,40151,Woods,OK,tie,Woods,OK
2566,-2.0,-2.0,-2.0,40153,Woodward,OK,tie,Woodward,OK
2567,-2.0,-2.0,-2.0,41001,Baker,OR,tie,Baker,OR
2568,-2.0,-2.0,-2.0,41015,Curry,OR,tie,Curry,OR
2569,-2.0,-2.0,-2.0,41021,Gilliam,OR,tie,Gilliam,OR
2570,-2.0,-2.0,-2.0,41023,Grant,OR,tie,Grant,OR
2571,-2.0,-2.0,-2.0,41025,Harney,OR,tie,Harney,OR
2572,-2.0,-2.0,-2.0,41029,Jackson,OR,tie,Jackson,OR
2573,-2.0,-2.0,-2.0,41035,Klamath,OR,tie,Klamath,OR
2574,-2.0,-2.0,-2.0,41037,Lake,OR,tie,Lake,OR
2575,-2.0,-2.0,-2.0,41045,Malheur,OR,tie,Malheur,OR
2576,-2.0,-2.0,-2.0,41049,Morrow,OR,tie,Morrow,OR
2577,-2.0,-2.0,-2.0,41055,Sherman,OR,tie,Sherman,OR
2578,-2.0,-2.0,-2.0,41061,Union,OR,tie,Union,OR
2579,-2.0,-2.0,-2.0,41063,Wallowa,OR,tie,Wallowa,OR
2580,-2.0,-2.0,-2.0,41065,Wasco,OR,tie,Wasco,OR
2581,-2.0,-2.0,-2.0,41069,Wheeler,OR,tie,Wheeler,OR
2582,-2.0,-2.0,-2.0,42005,Armstrong,PA,tie,Armstrong,PA
2583,-2.0,-2.0,-2.0,42015,Bradford,PA,tie,Bradford,PA
2584,-2.0,-2.0,-2.0,42023,Cameron,PA,tie,Cameron,PA
2585,-2.0,-2.0,-2.0,42031,Clarion,PA,tie,Clarion,PA
2586,-2.0,-2.0,-2.0,42047,Elk,PA,tie,Elk,PA
2587,-2.0,-2.0,-2.0,42053,Forest,PA,tie,Forest,PA
2588,-2.0,-2.0,-2.0,42059,Greene,PA,tie,Greene,PA
2589,-2.0,-2.0,-2.0,42063,Indiana,PA,tie,Indiana,PA
2590,-2.0,-2.0,-2.0,42087,Mifflin,PA,tie,Mifflin,PA
2591,-2.0,-2.0,-2.0,42097,Northumberland,PA,tie,Northumberland,PA
2592,-2.0,-2.0,-2.0,42105,Potter,PA,tie,Potter,PA
2593,-2.0,-2.0,-2.0,42109,Snyder,PA,tie,Snyder,PA
2594,-2.0,-2.0,-2.0,42113,Sullivan,PA,tie,Sullivan,PA
2595,-2.0,-2.0,-2.0,42115,Susquehanna,PA,tie,Susquehanna,PA
2596,-2.0,-2.0,-2.0,42117,Tioga,PA,tie,Tioga,PA
2597,-2.0,-2.0,-2.0,42119,Union,PA,tie,Union,PA
2598,-2.0,-2.0,-2.0,42123,Warren,PA,tie,Warren,PA
2599,-2.0,-2.0,-2.0,42131,Wyoming,PA,tie,Wyoming,PA
2600,-2.0,-2.0,-2.0,45001,Abbeville,SC,tie,Abbeville,SC
2601,-2.0,-2.0,-2.0,45005,Allendale,SC,tie,Allendale,SC
2602,-2.0,-2.0,-2.0,45009,Bamberg,SC,tie,Bamberg,SC
2603,-2.0,-2.0,-2.0,45011,Barnwell,SC,tie,Barnwell,SC
2604,-2.0,-2.0,-2.0,45017,Calhoun,SC,tie,Calhoun,SC
2605,-2.0,-2.0,-2.0,45021,Cherokee,SC,tie,Cherokee,SC
2606,-2.0,-2.0,-2.0,45023,Chester,SC,tie,Chester,SC
2607,-2.0,-2.0,-2.0,45025,Chesterfield,SC,tie,Chesterfield,SC
2608,-2.0,-2.0,-2.0,45027,Clarendon,SC,tie,Clarendon,SC
2609,-2.0,-2.0,-2.0,45029,Colleton,SC,tie,Colleton,SC
2610,-2.0,-2.0,-2.0,45031,Darlington,SC,tie,Darlington,SC
2611,-2.0,-2.0,-2.0,45033,Dillon,SC,tie,Dillon,SC
2612,-2.0,-2.0,-2.0,45037,Edgefield,SC,tie,Edgefield,SC
2613,-2.0,-2.0,-2.0,45039,Fairfield,SC,tie,Fairfield,SC
2614,-2.0,-2.0,-2.0,45061,Lee,SC,tie,Lee,SC
2615,-2.0,-2.0,-2.0,45065,McCormick,SC,tie,McCormick,SC
2616,-2.0,-2.0,-2.0,45067,Marion,SC,tie,Marion,SC
2617,-2.0,-2.0,-2.0,45071,Newberry,SC,tie,Newberry,SC
2618,-2.0,-2.0,-2.0,45087,Union,SC,tie,Union,SC
2619,-2.0,-2.0,-2.0,45089,Williamsburg,SC,tie,Williamsburg,SC
2620,-2.0,-2.0,-2.0,46003,Aurora,SD,tie,Aurora,SD
2621,-2.0,-2.0,-2.0,46005,Beadle,SD,tie,Beadle,SD
2622,-2.0,-2.0,-2.0,46007,Bennett,SD,tie,Bennett,SD
2623,-2.0,-2.0,-2.0,46009,Bon Homme,SD,tie,Bon Homme,SD
2624,-2.0,-2.0,-2.0,46013,Brown,SD,tie,Brown,SD
2625,-2.0,-2.0,-2.0,46015,Brule,SD,tie,Brule,SD
2626,-2.0,-2.0,-2.0,46017,Buffalo,SD,tie,Buffalo,SD
2627,-2.0,-2.0,-2.0,46019,Butte,SD,tie,Butte,SD
2628,-2.0,-2.0,-2.0,46021,Campbell,SD,tie,Campbell,SD
2629,-2.0,-2.0,-2.0,46023,Charles Mix,SD,tie,Charles Mix,SD
2630,-2.0,-2.0,-2.0,46025,Clark,SD,tie,Clark,SD
2631,-2.0,-2.0,-2.0,46027,Clay,SD,tie,Clay,SD
2632,-2.0,-2.0,-2.0,46029,Codington,SD,tie,Codington,SD
2633,-2.0,-2.0,-2.0,46031,Corson,SD,tie,Corson,SD
2634,-2.0,-2.0,-2.0,46033,Custer,SD,tie,Custer,SD
2635,-2.0,-2.0,-2.0,46037,Day,SD,tie,Day,SD
2636,-2.0,-2.0,-2.0,46039,Deuel,SD,tie,Deuel,SD
2637,-2.0,-2.0,-2.0,46041,Dewey,SD,tie,Dewey,SD
2638,-2.0,-2.0,-2.0,46043,Douglas,SD,tie,Douglas,SD
2639,-2.0,-2.0,-2.0,46045,Edmunds,SD,tie,Edmunds,SD
2640,-2.0,-2.0,-2.0,46047,Fall River,SD,tie,Fall River,SD
2641,-2.0,-2.0,-2.0,46049,Faulk,SD,tie,Faulk,SD
2642,-2.0,-2.0,-2.0,46051,Grant,SD,tie,Grant,SD
2643,-2.0,-2.0,-2.0,46053,Gregory,SD,tie,Gregory,SD
2644,-2.0,-2.0,-2.0,46055,Haakon,SD,tie,Haakon,SD
2645,-2.0,-2.0,-2.0,46059,Hand,SD,tie,Hand,SD
2646,-2.0,-2.0,-2.0,46061,Hanson,SD,tie,Hanson,SD
2647,-2.0,-2.0,-2.0,46063,Harding,SD,tie,Harding,SD
2648,-2.0,-2.0,-2.0,46067,Hutchinson,SD,tie,Hutchinson,SD
2649,-2.0,-2.0,-2.0,46069,Hyde,SD,tie,Hyde,SD
2650,-2.0,-2.0,-2.0,46071,Jackson,SD,tie,Jackson,SD
2651,-2.0,-2.0,-2.0,46073,Jerauld,SD,tie,Jerauld,SD
2652,-2.0,-2.0,-2.0,46075,Jones,SD,tie,Jones,SD
2653,-2.0,-2.0,-2.0,46077,Kingsbury,SD,tie,Kingsbury,SD
2654,-2.0,-2.0,-2.0,46079,Lake,SD,tie,Lake,SD
2655,-2.0,-2.0,-2.0,46083,Lincoln,SD,tie,Lincoln,SD
2656,-2.0,-2.0,-2.0,46085,Lyman,SD,tie,Lyman,SD
2657,-2.0,-2.0,-2.0,46087,McCook,SD,tie,McCook,SD
2658,-2.0,-2.0,-2.0,46089,McPherson,SD,tie,McPherson,SD
2659,-2.0,-2.0,-2.0,46091,Marshall,SD,tie,Marshall,SD
2660,-2.0,-2.0,-2.0,46093,Meade,SD,tie,Meade,SD
2661,-2.0,-2.0,-2.0,46095,Mellette,SD,tie,Mellette,SD
2662,-2.0,-2.0,-2.0,46097,Miner,SD,tie,Miner,SD
2663,-2.0,-2.0,-2.0,46101,Moody,SD,tie,Moody,SD
2664,-2.0,-2.0,-2.0,46105,Perkins,SD,tie,Perkins,SD
2665,-2.0,-2.0,-2.0,46107,Potter,SD,tie,Potter,SD
2666,-2.0,-2.0,-2.0,46109,Roberts,SD,tie,Roberts,SD
2667,-2.0,-2.0,-2.0,46111,Sanborn,SD,tie,Sanborn,SD
2668,-2.0,-2.0,-2.0,46113,Shannon,SD,tie,Shannon,SD
2669,-2.0,-2.0,-2.0,46115,Spink,SD,tie,Spink,SD
2670,-2.0,-2.0,-2.0,46117,Stanley,SD,tie,Stanley,SD
2671,-2.0,-2.0,-2.0,46119,Sully,SD,tie,Sully,SD
2672,-2.0,-2.0,-2.0,46121,Todd,SD,tie,Todd,SD
2673,-2.0,-2.0,-2.0,46123,Tripp,SD,tie,Tripp,SD
2674,-2.0,-2.0,-2.0,46125,Turner,SD,tie,Turner,SD
2675,-2.0,-2.0,-2.0,46127,Union,SD,tie,Union,SD
2676,-2.0,-2.0,-2.0,46129,Walworth,SD,tie,Walworth,SD
2677,-2.0,-2.0,-2.0,46135,Yankton,SD,tie,Yankton,SD
2678,-2.0,-2.0,-2.0,46137,Ziebach,SD,tie,Ziebach,SD
2679,-2.0,-2.0,-2.0,47003,Bedford,TN,tie,Bedford,TN
2680,-2.0,-2.0,-2.0,47005,Benton,TN,tie,Benton,TN
2681,-2.0,-2.0,-2.0,47007,Bledsoe,TN,tie,Bledsoe,TN
2682,-2.0,-2.0,-2.0,47013,Campbell,TN,tie,Campbell,TN
2683,-2.0,-2.0,-2.0,47015,Cannon,TN,tie,Cannon,TN
2684,-2.0,-2.0,-2.0,47017,Carroll,TN,tie,Carroll,TN
2685,-2.0,-2.0,-2.0,47019,Carter,TN,tie,Carter,TN
2686,-2.0,-2.0,-2.0,47027,Clay,TN,tie,Clay,TN
2687,-2.0,-2.0,-2.0,47031,Coffee,TN,tie,Coffee,TN
2688,-2.0,-2.0,-2.0,47033,Crockett,TN,tie,Crockett,TN
2689,-2.0,-2.0,-2.0,47035,Cumberland,TN,tie,Cumberland,TN
2690,-2.0,-2.0,-2.0,47039,Decatur,TN,tie,Decatur,TN
2691,-2.0,-2.0,-2.0,47043,Dickson,TN,tie,Dickson,TN
2692,-2.0,-2.0,-2.0,47045,Dyer,TN,tie,Dyer,TN
2693,-2.0,-2.0,-2.0,47049,Fentress,TN,tie,Fentress,TN
2694,-2.0,-2.0,-2.0,47051,Franklin,TN,tie,Franklin,TN
2695,-2.0,-2.0,-2.0,47053,Gibson,TN,tie,Gibson,TN
2696,-2.0,-2.0,-2.0,47055,Giles,TN,tie,Giles,TN
2697,-2.0,-2.0,-2.0,47061,Grundy,TN,tie,Grundy,TN
2698,-2.0,-2.0,-2.0,47067,Hancock,TN,tie,Hancock,TN
2699,-2.0,-2.0,-2.0,47069,Hardeman,TN,tie,Hardeman,TN
2700,-2.0,-2.0,-2.0,47071,Hardin,TN,tie,Hardin,TN
2701,-2.0,-2.0,-2.0,47073,Hawkins,TN,tie,Hawkins,TN
2702,-2.0,-2.0,-2.0,47075,Haywood,TN,tie,Haywood,TN
2703,-2.0,-2.0,-2.0,47077,Henderson,TN,tie,Henderson,TN
2704,-2.0,-2.0,-2.0,47081,Hickman,TN,tie,Hickman,TN
2705,-2.0,-2.0,-2.0,47083,Houston,TN,tie,Houston,TN
2706,-2.0,-2.0,-2.0,47085,Humphreys,TN,tie,Humphreys,TN
2707,-2.0,-2.0,-2.0,47087,Jackson,TN,tie,Jackson,TN
2708,-2.0,-2.0,-2.0,47089,Jefferson,TN,tie,Jefferson,TN
2709,-2.0,-2.0,-2.0,47091,Johnson,TN,tie,Johnson,TN
2710,-2.0,-2.0,-2.0,47095,Lake,TN,tie,Lake,TN
2711,-2.0,-2.0,-2.0,47097,Lauderdale,TN,tie,Lauderdale,TN
2712,-2.0,-2.0,-2.0,47099,Lawrence,TN,tie,Lawrence,TN
2713,-2.0,-2.0,-2.0,47101,Lewis,TN,tie,Lewis,TN
2714,-2.0,-2.0,-2.0,47103,Lincoln,TN,tie,Lincoln,TN
2715,-2.0,-2.0,-2.0,47105,Loudon,TN,tie,Loudon,TN
2716,-2.0,-2.0,-2.0,47107,McMinn,TN,tie,McMinn,TN
2717,-2.0,-2.0,-2.0,47109,McNairy,TN,tie,McNairy,TN
2718,-2.0,-2.0,-2.0,47111,Macon,TN,tie,Macon,TN
2719,-2.0,-2.0,-2.0,47113,Madison,TN,tie,Madison,TN
2720,-2.0,-2.0,-2.0,47115,Marion,TN,tie,Marion,TN
2721,-2.0,-2.0,-2.0,47117,Marshall,TN,tie,Marshall,TN
2722,-2.0,-2.0,-2.0,47121,Meigs,TN,tie,Meigs,TN
2723,-2.0,-2.0,-2.0,47127,Moore,TN,tie,Moore,TN
2724,-2.0,-2.0,-2.0,47129,Morgan,TN,tie,Morgan,TN
2725,-2.0,-2.0,-2.0,47131,Obion,TN,tie,Obion,TN
2726,-2.0,-2.0,-2.0,47133,Overton,TN,tie,Overton,TN
2727,-2.0,-2.0,-2.0,47135,Perry,TN,tie,Perry,TN
2728,-2.0,-2.0,-2.0,47137,Pickett,TN,tie,Pickett,TN
2729,-2.0,-2.0,-2.0,47139,Polk,TN,tie,Polk,TN
2730,-2.0,-2.0,-2.0,47145,Roane,TN,tie,Roane,TN
2731,-2.0,-2.0,-2.0,47151,Scott,TN,tie,Scott,TN
2732,-2.0,-2.0,-2.0,47153,Sequatchie,TN,tie,Sequatchie,TN
2733,-2.0,-2.0,-2.0,47159,Smith,TN,tie,Smith,TN
2734,-2.0,-2.0,-2.0,47161,Stewart,TN,tie,Stewart,TN
2735,-2.0,-2.0,-2.0,47167,Tipton,TN,tie,Tipton,TN
2736,-2.0,-2.0,-2.0,47169,Trousdale,TN,tie,Trousdale,TN
2737,-2.0,-2.0,-2.0,47171,Unicoi,TN,tie,Unicoi,TN
2738,-2.0,-2.0,-2.0,47173,Union,TN,tie,Union,TN
2739,-2.0,-2.0,-2.0,47175,Van Buren,TN,tie,Van Buren,TN
2740,-2.0,-2.0,-2.0,47177,Warren,TN,tie,Warren,TN
2741,-2.0,-2.0,-2.0,47181,Wayne,TN,tie,Wayne,TN
2742,-2.0,-2.0,-2.0,48001,Anderson,TX,tie,Anderson,TX
2743,-2.0,-2.0,-2.0,48003,Andrews,TX,tie,Andrews,TX
2744,-2.0,-2.0,-2.0,48009,Archer,TX,tie,Archer,TX
2745,-2.0,-2.0,-2.0,48011,Armstrong,TX,tie,Armstrong,TX
2746,-2.0,-2.0,-2.0,48013,Atascosa,TX,tie,Atascosa,TX
2747,-2.0,-2.0,-2.0,48015,Austin,TX,tie,Austin,TX
2748,-2.0,-2.0,-2.0,48017,Bailey,TX,tie,Bailey,TX
2749,-2.0,-2.0,-2.0,48019,Bandera,TX,tie,Bandera,TX
2750,-2.0,-2.0,-2.0,48023,Baylor,TX,tie,Baylor,TX
2751,-2.0,-2.0,-2.0,48025,Bee,TX,tie,Bee,TX
2752,-2.0,-2.0,-2.0,48031,Blanco,TX,tie,Blanco,TX
2753,-2.0,-2.0,-2.0,48033,Borden,TX,tie,Borden,TX
2754,-2.0,-2.0,-2.0,48035,Bosque,TX,tie,Bosque,TX
2755,-2.0,-2.0,-2.0,48037,Bowie,TX,tie,Bowie,TX
2756,-2.0,-2.0,-2.0,48043,Brewster,TX,tie,Brewster,TX
2757,-2.0,-2.0,-2.0,48045,Briscoe,TX,tie,Briscoe,TX
2758,-2.0,-2.0,-2.0,48047,Brooks,TX,tie,Brooks,TX
2759,-2.0,-2.0,-2.0,48051,Burleson,TX,tie,Burleson,TX
2760,-2.0,-2.0,-2.0,48053,Burnet,TX,tie,Burnet,TX
2761,-2.0,-2.0,-2.0,48055,Caldwell,TX,tie,Caldwell,TX
2762,-2.0,-2.0,-2.0,48057,Calhoun,TX,tie,Calhoun,TX
2763,-2.0,-2.0,-2.0,48059,Callahan,TX,tie,Callahan,TX
2764,-2.0,-2.0,-2.0,48063,Camp,TX,tie,Camp,TX
2765,-2.0,-2.0,-2.0,48065,Carson,TX,tie,Carson,TX
2766,-2.0,-2.0,-2.0,48067,Cass,TX,tie,Cass,TX
2767,-2.0,-2.0,-2.0,48069,Castro,TX,tie,Castro,TX
2768,-2.0,-2.0,-2.0,48071,Chambers,TX,tie,Chambers,TX
2769,-2.0,-2.0,-2.0,48073,Cherokee,TX,tie,Cherokee,TX
2770,-2.0,-2.0,-2.0,48075,Childress,TX,tie,Childress,TX
2771,-2.0,-2.0,-2.0,48077,Clay,TX,tie,Clay,TX
2772,-2.0,-2.0,-2.0,48079,Cochran,TX,tie,Cochran,TX
2773,-2.0,-2.0,-2.0,48081,Coke,TX,tie,Coke,TX
2774,-2.0,-2.0,-2.0,48083,Coleman,TX,tie,Coleman,TX
2775,-2.0,-2.0,-2.0,48087,Collingsworth,TX,tie,Collingsworth,TX
2776,-2.0,-2.0,-2.0,48089,Colorado,TX,tie,Colorado,TX
2777,-2.0,-2.0,-2.0,48093,Comanche,TX,tie,Comanche,TX
2778,-2.0,-2.0,-2.0,48095,Concho,TX,tie,Concho,TX
2779,-2.0,-2.0,-2.0,48097,Cooke,TX,tie,Cooke,TX
2780,-2.0,-2.0,-2.0,48099,Coryell,TX,tie,Coryell,TX
2781,-2.0,-2.0,-2.0,48101,Cottle,TX,tie,Cottle,TX
2782,-2.0,-2.0,-2.0,48103,Crane,TX,tie,Crane,TX
2783,-2.0,-2.0,-2.0,48105,Crockett,TX,tie,Crockett,TX
2784,-2.0,-2.0,-2.0,48107,Crosby,TX,tie,Crosby,TX
2785,-2.0,-2.0,-2.0,48109,Culberson,TX,tie,Culberson,TX
2786,-2.0,-2.0,-2.0,48111,Dallam,TX,tie,Dallam,TX
2787,-2.0,-2.0,-2.0,48115,Dawson,TX,tie,Dawson,TX
2788,-2.0,-2.0,-2.0,48117,Deaf Smith,TX,tie,Deaf Smith,TX
2789,-2.0,-2.0,-2.0,48119,Delta,TX,tie,Delta,TX
2790,-2.0,-2.0,-2.0,48123,De Witt,TX,tie,De Witt,TX
2791,-2.0,-2.0,-2.0,48125,Dickens,TX,tie,Dickens,TX
2792,-2.0,-2.0,-2.0,48127,Dimmit,TX,tie,Dimmit,TX
2793,-2.0,-2.0,-2.0,48129,Donley,TX,tie,Donley,TX
2794,-2.0,-2.0,-2.0,48131,Duval,TX,tie,Duval,TX
2795,-2.0,-2.0,-2.0,48133,Eastland,TX,tie,Eastland,TX
2796,-2.0,-2.0,-2.0,48137,Edwards,TX,tie,Edwards,TX
2797,-2.0,-2.0,-2.0,48143,Erath,TX,tie,Erath,TX
2798,-2.0,-2.0,-2.0,48147,Fannin,TX,tie,Fannin,TX
2799,-2.0,-2.0,-2.0,48151,Fisher,TX,tie,Fisher,TX
2800,-2.0,-2.0,-2.0,48153,Floyd,TX,tie,Floyd,TX
2801,-2.0,-2.0,-2.0,48155,Foard,TX,tie,Foard,TX
2802,-2.0,-2.0,-2.0,48159,Franklin,TX,tie,Franklin,TX
2803,-2.0,-2.0,-2.0,48161,Freestone,TX,tie,Freestone,TX
2804,-2.0,-2.0,-2.0,48163,Frio,TX,tie,Frio,TX
2805,-2.0,-2.0,-2.0,48165,Gaines,TX,tie,Gaines,TX
2806,-2.0,-2.0,-2.0,48169,Garza,TX,tie,Garza,TX
2807,-2.0,-2.0,-2.0,48173,Glasscock,TX,tie,Glasscock,TX
2808,-2.0,-2.0,-2.0,48175,Goliad,TX,tie,Goliad,TX
2809,-2.0,-2.0,-2.0,48177,Gonzales,TX,tie,Gonzales,TX
2810,-2.0,-2.0,-2.0,48179,Gray,TX,tie,Gray,TX
2811,-2.0,-2.0,-2.0,48189,Hale,TX,tie,Hale,TX
2812,-2.0,-2.0,-2.0,48195,Hansford,TX,tie,Hansford,TX
2813,-2.0,-2.0,-2.0,48197,Hardeman,TX,tie,Hardeman,TX
2814,-2.0,-2.0,-2.0,48199,Hardin,TX,tie,Hardin,TX
2815,-2.0,-2.0,-2.0,48205,Hartley,TX,tie,Hartley,TX
2816,-2.0,-2.0,-2.0,48207,Haskell,TX,tie,Haskell,TX
2817,-2.0,-2.0,-2.0,48211,Hemphill,TX,tie,Hemphill,TX
2818,-2.0,-2.0,-2.0,48213,Henderson,TX,tie,Henderson,TX
2819,-2.0,-2.0,-2.0,48219,Hockley,TX,tie,Hockley,TX
2820,-2.0,-2.0,-2.0,48221,Hood,TX,tie,Hood,TX
2821,-2.0,-2.0,-2.0,48225,Houston,TX,tie,Houston,TX
2822,-2.0,-2.0,-2.0,48227,Howard,TX,tie,Howard,TX
2823,-2.0,-2.0,-2.0,48229,Hudspeth,TX,tie,Hudspeth,TX
2824,-2.0,-2.0,-2.0,48231,Hunt,TX,tie,Hunt,TX
2825,-2.0,-2.0,-2.0,48233,Hutchinson,TX,tie,Hutchinson,TX
2826,-2.0,-2.0,-2.0,48235,Irion,TX,tie,Irion,TX
2827,-2.0,-2.0,-2.0,48237,Jack,TX,tie,Jack,TX
2828,-2.0,-2.0,-2.0,48239,Jackson,TX,tie,Jackson,TX
2829,-2.0,-2.0,-2.0,48243,Jeff Davis,TX,tie,Jeff Davis,TX
2830,-2.0,-2.0,-2.0,48247,Jim Hogg,TX,tie,Jim Hogg,TX
2831,-2.0,-2.0,-2.0,48253,Jones,TX,tie,Jones,TX
2832,-2.0,-2.0,-2.0,48255,Karnes,TX,tie,Karnes,TX
2833,-2.0,-2.0,-2.0,48261,Kenedy,TX,tie,Kenedy,TX
2834,-2.0,-2.0,-2.0,48263,Kent,TX,tie,Kent,TX
2835,-2.0,-2.0,-2.0,48265,Kerr,TX,tie,Kerr,TX
2836,-2.0,-2.0,-2.0,48267,Kimble,TX,tie,Kimble,TX
2837,-2.0,-2.0,-2.0,48269,King,TX,tie,King,TX
2838,-2.0,-2.0,-2.0,48271,Kinney,TX,tie,Kinney,TX
2839,-2.0,-2.0,-2.0,48275,Knox,TX,tie,Knox,TX
2840,-2.0,-2.0,-2.0,48279,Lamb,TX,tie,Lamb,TX
2841,-2.0,-2.0,-2.0,48281,Lampasas,TX,tie,Lampasas,TX
2842,-2.0,-2.0,-2.0,48283,La Salle,TX,tie,La Salle,TX
2843,-2.0,-2.0,-2.0,48285,Lavaca,TX,tie,Lavaca,TX
2844,-2.0,-2.0,-2.0,48287,Lee,TX,tie,Lee,TX
2845,-2.0,-2.0,-2.0,48289,Leon,TX,tie,Leon,TX
2846,-2.0,-2.0,-2.0,48291,Liberty,TX,tie,Liberty,TX
2847,-2.0,-2.0,-2.0,48293,Limestone,TX,tie,Limestone,TX
2848,-2.0,-2.0,-2.0,48295,Lipscomb,TX,tie,Lipscomb,TX
2849,-2.0,-2.0,-2.0,48297,Live Oak,TX,tie,Live Oak,TX
2850,-2.0,-2.0,-2.0,48299,Llano,TX,tie,Llano,TX
2851,-2.0,-2.0,-2.0,48301,Loving,TX,tie,Loving,TX
2852,-2.0,-2.0,-2.0,48305,Lynn,TX,tie,Lynn,TX
2853,-2.0,-2.0,-2.0,48307,McCulloch,TX,tie,McCulloch,TX
2854,-2.0,-2.0,-2.0,48311,McMullen,TX,tie,McMullen,TX
2855,-2.0,-2.0,-2.0,48313,Madison,TX,tie,Madison,TX
2856,-2.0,-2.0,-2.0,48315,Marion,TX,tie,Marion,TX
2857,-2.0,-2.0,-2.0,48317,Martin,TX,tie,Martin,TX
2858,-2.0,-2.0,-2.0,48321,Matagorda,TX,tie,Matagorda,TX
2859,-2.0,-2.0,-2.0,48323,Maverick,TX,tie,Maverick,TX
2860,-2.0,-2.0,-2.0,48325,Medina,TX,tie,Medina,TX
2861,-2.0,-2.0,-2.0,48331,Milam,TX,tie,Milam,TX
2862,-2.0,-2.0,-2.0,48333,Mills,TX,tie,Mills,TX
2863,-2.0,-2.0,-2.0,48335,Mitchell,TX,tie,Mitchell,TX
2864,-2.0,-2.0,-2.0,48337,Montague,TX,tie,Montague,TX
2865,-2.0,-2.0,-2.0,48341,Moore,TX,tie,Moore,TX
2866,-2.0,-2.0,-2.0,48343,Morris,TX,tie,Morris,TX
2867,-2.0,-2.0,-2.0,48345,Motley,TX,tie,Motley,TX
2868,-2.0,-2.0,-2.0,48347,Nacogdoches,TX,tie,Nacogdoches,TX
2869,-2.0,-2.0,-2.0,48351,Newton,TX,tie,Newton,TX
2870,-2.0,-2.0,-2.0,48353,Nolan,TX,tie,Nolan,TX
2871,-2.0,-2.0,-2.0,48357,Ochiltree,TX,tie,Ochiltree,TX
2872,-2.0,-2.0,-2.0,48359,Oldham,TX,tie,Oldham,TX
2873,-2.0,-2.0,-2.0,48363,Palo Pinto,TX,tie,Palo Pinto,TX
2874,-2.0,-2.0,-2.0,48365,Panola,TX,tie,Panola,TX
2875,-2.0,-2.0,-2.0,48369,Parmer,TX,tie,Parmer,TX
2876,-2.0,-2.0,-2.0,48373,Polk,TX,tie,Polk,TX
2877,-2.0,-2.0,-2.0,48383,Reagan,TX,tie,Reagan,TX
2878,-2.0,-2.0,-2.0,48385,Real,TX,tie,Real,TX
2879,-2.0,-2.0,-2.0,48387,Red River,TX,tie,Red River,TX
2880,-2.0,-2.0,-2.0,48389,Reeves,TX,tie,Reeves,TX
2881,-2.0,-2.0,-2.0,48391,Refugio,TX,tie,Refugio,TX
2882,-2.0,-2.0,-2.0,48393,Roberts,TX,tie,Roberts,TX
2883,-2.0,-2.0,-2.0,48395,Robertson,TX,tie,Robertson,TX
2884,-2.0,-2.0,-2.0,48399,Runnels,TX,tie,Runnels,TX
2885,-2.0,-2.0,-2.0,48403,Sabine,TX,tie,Sabine,TX
2886,-2.0,-2.0,-2.0,48405,San Augustine,TX,tie,San Augustine,TX
2887,-2.0,-2.0,-2.0,48407,San Jacinto,TX,tie,San Jacinto,TX
2888,-2.0,-2.0,-2.0,48413,Schleicher,TX,tie,Schleicher,TX
